ID,Title,Published At,Category,Default Audio Language,Duration,Definition,Caption,Licensed,Views,Likes,Dislikes,Favorites,Comments,Description
HFNCJf-5Tcw,超奇怪的 Z 世代英文？加拿大鮮肉歌手 Johnny Orlando 教你！,2023-12-09T12:21:34Z,27,zh-TW,PT39S,hd,FALSE,TRUE,54185,2096,0,0,16,#johnnyorlando #驚奇玩起來 #shorts #AmazingTalker #線上英文家教 #英語
TxbBypWKvck,中世紀歐洲為什麼獵巫？女巫可能就在你身邊！好幾萬人被綁在火刑柱上！？｜驚奇說 #11,2023-12-08T12:00:32Z,27,zh-TW,PT15M40S,hd,FALSE,TRUE,179780,3767,0,0,137,"在中世紀，歐洲被巫術的陰影籠罩，特別是在塞勒姆審巫案和班貝格女巫審判等事件中，數萬人因涉嫌巫術而喪命。
中世紀歐洲的巫術信仰如何演變成獵巫浪潮？一場令人震驚的迫害漩渦如何在美洲爆發？
讓Eko揭開女巫被視為「撒旦的代表」的神秘面紗，深入瞭解她們的生活、信仰和被誤解的命運。一起穿越時空，探索中世紀歐洲的陰暗歷史！

🧛 【 限時免費 領取$300元兌換券】👉https://tw.amazingtalker.com/kol/talkshow?ep=knowledge11 （免費領10美金！想學英文不拿嗎？）
🧛 【追蹤 AmazingTalker IG】👉 https://www.instagram.com/amazingtalker/ 
🧛 【加入 官方Line＠】👉 https://lin.ee/v7W31JQ （會有不定時神秘驚喜、粉絲限定影片） 
========================
在 AmazingTalker 找到你的專屬教師 👉 https://tw.amazingtalker.com/courses/english?ep=knowledge11
任何合作或商業活動，歡迎聯繫我們 😉 ▶ tw-film-team@amazingtalker.com

00:00 奪走五萬多性命的獵巫潮
00:18 關於獵巫
00:47 女巫是什麼？
01:23 為什麼獵殺女巫？
03:50 賽勒姆審巫案
06:12 克里斯汀・泰珀爾案
07:39 獵巫國王詹姆士六世
09:57 四大女巫酷刑
12:08 歷史上的最後一位女巫
13:18 獵巫潮的結束
14:10 脆弱啊，你的名字是女人！

#AmazingTalker #驚奇說 #中世紀歷史 #女巫"
8-RukjgnWgY,獵殺女巫風潮 究竟多黑暗醜陋？！ #驚奇說#amazingtalker #線上英文家教 #思維格局 #驚奇玩起來 #英文,2023-12-08T12:00:24Z,27,zh-TW,PT33S,hd,FALSE,TRUE,23718,677,0,0,18,
#NAME?,「你想太多了！」英文怎麼說？#amazingtalker #線上英文家教#英語 #學英文 #英文 #生活英文,2023-12-07T10:05:10Z,27,zh-TW,PT18S,hd,FALSE,TRUE,12608,247,0,0,2,
RhTHO4geOzk,街訪！「才怪」英文怎麼說？#shorts,2023-12-06T10:00:17Z,27,zh-TW,PT35S,hd,FALSE,TRUE,144092,4916,0,0,44,#amazingtalker #線上英文家教 #英語 #學英文 #生活英文 #街訪 #Sandra #Eko
cHX8Et03Qek,「過海關」英文講錯超色情？！ #amazingtalker #線上英文家教 #英語 #學英文 #英文 #生活英文 #,2023-12-05T09:57:21Z,27,zh-TW,PT21S,hd,FALSE,TRUE,15074,308,0,0,6,
zQarccFAIkw,你好醜！英文怎麼說？  #short #amazingtalker #線上英文家教 #英語 #學英文 #生活英文 #學英語 #英文,2023-12-04T10:04:00Z,27,zh-TW,PT24S,hd,FALSE,TRUE,53916,1205,0,0,14,
M-2nw_S0R0Y,台灣人竟然會說法文！這些常見的法文字，你會幾個呢？ #驚奇玩起來 #reels #AmazingTalker #線上英文家教 #英語 #法語 #法文,2023-12-03T11:35:19Z,27,zh-TW,PT38S,hd,FALSE,TRUE,775190,19775,0,0,94,
205Ze4885QA,蘋果跟Google 竟然暗自競爭？The Dodo Men 教你合作英文說法！#thedodomen #驚奇玩起來 #reels #AmazingTalker #線上英文家教 #英語,2023-12-02T12:23:54Z,27,zh-TW,PT39S,hd,FALSE,TRUE,717753,18247,0,0,74,
XxG4Zx3OMi8,【崩潰童話真相】７個經典暗黑真相童話！灰姑娘弄瞎姐姐復仇、白雪公主的王子有ＸＸ癖？｜驚奇說 #10,2023-12-01T12:00:35Z,27,zh-TW,PT15M16S,hd,FALSE,TRUE,157189,2727,0,0,135,"童年中那些被認為是無害的、美好的童話故事，可能比你想像的要更黑暗！你可能從迪士尼的電影中認識這些故事，例如灰姑娘和白雪公主，但它們的原始版本，特別是格林童話，其實令人毛骨悚然！讓七分編帶我們揭露這些童話中不為人知的秘密，王子、公主才沒有我們想像中的那麼高尚！

🧛 【 限時免費 領取$300元兌換券】👉https://tw.amazingtalker.com/kol/talkshow?ep=knowledge10 （免費領10美金！想學英文不拿嗎？）
🧛 【追蹤 AmazingTalker IG】👉 https://www.instagram.com/amazingtalker/ 
🧛 【加入 官方Line＠】👉 https://lin.ee/v7W31JQ （會有不定時神秘驚喜、粉絲限定影片） 
========================
在 AmazingTalker 找到你的專屬教師 👉 https://tw.amazingtalker.com/courses/english?ep=knowledge10
任何合作或商業活動，歡迎聯繫我們 😉 ▶ tw-film-team@amazingtalker.com

00:00 迪士尼童話的黑暗真相
00:21 白雪公主 Snow White
03:46 灰姑娘 Cinderella
05:26 睡美人 Sleeping Beauty
07:01 小美人魚 The Little Mermaid
08:49 長髮公主 Rapunzel
10:40 皮諾丘 Pinocchio
12:13 藍鬍子 Bluebeard
14:05 童話裡都是騙人的？

#AmazingTalker #驚奇說 #童話 #迪士尼 #格林童話"
NElHv-si2xA,浪漫的睡美人 故事背後的驚恐真相?! #驚奇說#amazingtalker #線上英文家教 #思維格局 #驚奇玩起來 #英文,2023-12-01T12:00:21Z,27,zh-TW,PT32S,hd,FALSE,TRUE,12432,274,0,0,6,
xWiGCeyi264,「打個岔」英文怎麼說？第三句真正的意思是...?! #short #amazingtalker #線上英文家教 #英語 #學英文 #生活英文 #學英語 #英文,2023-11-30T09:57:07Z,27,zh-TW,PT20S,hd,FALSE,TRUE,16437,481,0,0,5,
hMkB3Yk8RPY,街訪！「我沒料到」英文怎麼說？#shorts,2023-11-29T09:55:46Z,27,zh-TW,PT33S,hd,FALSE,TRUE,38747,1224,0,0,5,#amazingtalker #線上英文家教 #英語 #學英文 #生活英文 #街訪 #Sandra #Eko
NvTRoPq6DWg,這些中式英文 讓外國人很傻眼！？ #short #amazingtalker #線上英文家教 #英語 #學英文 #生活英文 #學英語 #英文,2023-11-28T09:59:56Z,27,zh-TW,PT22S,hd,FALSE,TRUE,17441,436,0,0,1,
MllBE66gszA,「Mirror」你以為你會的發音？！  #short #amazingtalker #線上英文家教 #英語 #學英文 #生活英文 #學英語 #英文,2023-11-27T10:03:18Z,27,zh-TW,PT26S,hd,FALSE,TRUE,155569,3227,0,0,19,
Ty6ZSCJbMK4,伍佰超討厭英文？這些字真的很難發音！ #伍佰 #驚奇玩起來 #reels #AmazingTalker #線上英文家教 #英語,2023-11-26T13:39:18Z,27,zh-TW,PT31S,hd,FALSE,TRUE,58600,1623,0,0,9,
lmuRmupnOsg,陳漢典史上最強綠葉！教你配角的英文說法 #陳漢典 #驚奇玩起來 #amazingtalker #學英文 #線上英文家教 #迷因 #搞笑 #shorts,2023-11-25T12:59:23Z,27,zh-TW,PT35S,hd,FALSE,TRUE,37948,847,0,0,8,
vvWZwBfGjN8,音樂神童莫札特的死竟然是因為...?!  #驚奇說#amazingtalker #線上英文家教 #思維格局 #驚奇玩起來 #英文,2023-11-24T12:06:33Z,27,zh-TW,PT31S,hd,FALSE,TRUE,24162,527,0,0,5,
s7vqdOv4yEw,【真實事件】史上受害者最多的連續沙人犯？17世紀義大利最毒婦，白手起家創立毒藥帝國!｜驚奇說 #9,2023-11-24T12:00:55Z,27,zh-TW,PT17M36S,hd,FALSE,TRUE,190339,4180,0,0,109,"17世紀的義大利，有一位女人在 20 年間毒害了 600 名男性！她擁有「寡婦製造機」的封號，算是歷史上受害者最多的「連續X人犯」，但是卻很少人知道她的故事，傳言連音樂神童「莫札特」的死也跟她調配的毒藥「托法娜仙液」有關。到了現在，關於她真實的身份還是眾說紛紜。今天就來為大家揭開這位轟動全歐洲「義大利最毒婦女」的神秘面紗～

🧛 【 限時免費 領取$300元兌換券】👉https://tw.amazingtalker.com/kol/talkshow?ep=knowledge09 （免費領10美金！想學英文不拿嗎？）
🧛 【追蹤 AmazingTalker IG】👉 https://www.instagram.com/amazingtalker/ 
🧛 【加入 官方Line＠】👉 https://lin.ee/v7W31JQ （會有不定時神秘驚喜、粉絲限定影片） 
========================
在 AmazingTalker 找到你的專屬教師 👉 https://tw.amazingtalker.com/courses/english?ep=knowledge09
任何合作或商業活動，歡迎聯繫我們 😉 ▶ tw-film-team@amazingtalker.com

00:00 義大利最毒婦女
00:30 她到底是誰？
02:28 結婚了，妳永遠屬於丈夫
04:26 17世紀女人也愛美瞳？
05:10 只要４滴，扳倒成人男性
06:32 自然身亡的完美腳本
08:45 極隱密的地下網路
10:10 橫行 20 年從未被發現？
11:42 一碗湯壞了好事
12:48 茱莉亞的結局
15:19 莫札特也是受害者？
16:44 英雄還是壞人？

#AmazingTalker #驚奇說 #Sandra #托法娜仙液 #GiuliaTofana"
taGH6sMTA6o,街訪！「你想得美」英文怎麼說？#shorts,2023-11-23T10:00:48Z,27,zh-TW,PT26S,hd,FALSE,TRUE,115491,3766,0,0,22,#amazingtalker #線上英文家教 #英語 #學英文 #生活英文 #街訪 #Sandra #eko
c-pItG862jQ,「安慰」英文這樣說 超傷人？！ #short #amazingtalker #線上英文家教 #英語 #學英文 #生活英文 #學英語 #英文,2023-11-22T09:54:23Z,27,zh-TW,PT22S,hd,FALSE,TRUE,26139,908,0,0,6,
d1u0WHQ5yS8,「點飲料」英文 怎麼說？ #short #amazingtalker #線上英文家教 #英語 #學英文 #生活英文 #學英語 #英文,2023-11-21T10:05:45Z,27,zh-TW,PT16S,hd,FALSE,TRUE,18257,445,0,0,5,
M5ugR5LBhMY,學會「這招」英文單字隨便背？！ #short #amazingtalker #線上英文家教 #英語 #學英文 #生活英文 #學英語 #英文,2023-11-20T10:01:40Z,27,zh-TW,PT23S,hd,FALSE,TRUE,32201,638,0,0,4,
Hu2pY-6i7ck,鄉下人竟然都是壞人？到底什麼邏輯！？#邵雨薇 #英文 #amazingtalker #驚奇玩起來 #線上英文家教,2023-11-19T11:47:30Z,27,zh-TW,PT34S,hd,FALSE,TRUE,210593,5975,0,0,56,
HnM15QE-yeE,中央空調英文怎麼說？#林柏宏 #lulu #中央空調 #英文 #amazingtalker #驚奇玩起來 #線上英文家教,2023-11-18T13:04:57Z,27,zh-TW,PT37S,hd,FALSE,TRUE,71611,2235,0,0,23,
mo698QY7dyw,關於蜜糖的都市傳說 究竟藏著什麼？  #驚奇說#amazingtalker #線上英文家教 #思維格局 #驚奇玩起來 #英文#老高與小茉,2023-11-17T12:10:38Z,27,zh-TW,PT29S,hd,FALSE,TRUE,16303,0,0,0,5,⁠
xdQMWZ93ERQ,【離奇】百事可樂惹怒菲律賓人!  糖蜜海嘯真實席捲波士頓？６個歷史的超扯食物恐怖事件｜驚奇說 #8,2023-11-17T12:00:54Z,27,zh-TW,PT16M,hd,FALSE,TRUE,96160,2284,0,0,42,"你知道歷史上曾發生過許多「大型食物災難」嗎？好幾萬公升的啤酒海為何淹沒倫敦？糖蜜在波士頓竟成都市傳說？無路可逃的雞肉加工廠⋯⋯拿下144名乘客的恐怖飛機餐？百事可樂竟是菲律賓禁語？今天 Eko 老師就要帶大家來盤點，歷史上 6 起最離奇的食物致命事件！

🧛 【 限時免費 領取$300元兌換券】👉https://tw.amazingtalker.com/kol/talkshow?ep=knowledge08 （免費領10美金！想學英文不拿嗎？）
🧛 【追蹤 AmazingTalker IG】👉 https://www.instagram.com/amazingtalker/ 
🧛 【加入 官方Line＠】👉 https://lin.ee/v7W31JQ （會有不定時神秘驚喜、粉絲限定影片） 
========================
在 AmazingTalker 找到你的專屬教師 👉 https://tw.amazingtalker.com/courses/english?ep=knowledge08
任何合作或商業活動，歡迎聯繫我們 😉 ▶ tw-film-team@amazingtalker.com

00:00 食物有可能引發災難
00:37 倫敦啤酒淹災｜London Beer Flood
03:52 波士頓糖蜜災難｜Great Boston Molasses Flood
06:00 都柏林威士忌大火｜Dublin Whiskey Fire
07:45 哈姆雷特雞肉加工廠大火｜Hamlet Chicken Processing Plant Fire
10:02 日航飛機餐中毒事件｜Japan Air Lines Food Poisoning Incident
12:28 百事可樂 349 瓶蓋事件｜Pepsi Number Fever
15:03 不是食物的錯

#AmazingTalker #驚奇說 #Eko"
fJxdj_HaVzs,食物「壞掉了」英文怎麼說！？  #short #amazingtalker #線上英文家教 #英語 #學英文 #生活英文 #學英語 #英文,2023-11-16T10:08:49Z,27,zh-TW,PT23S,hd,FALSE,TRUE,23866,1042,0,0,5,
mUN1NwokMM4,街訪！「你太狂了」英文怎麼說？一秒破解中文迷思！#shorts,2023-11-15T10:00:38Z,27,zh-TW,PT34S,hd,FALSE,TRUE,97191,2422,0,0,19,#amazingtalker #線上英文家教 #英語 #學英文 #生活英文 #街訪 #Sandra #Eko
Cj28VF1d_vw,「午餐吃什麼」英文怎麼回答？   #short #amazingtalker #線上英文家教 #英語 #學英文 #生活英文 #學英語 #英文,2023-11-14T10:00:12Z,27,zh-TW,PT18S,hd,FALSE,TRUE,22323,625,0,0,4,
ysQQLo4sbVk,Police v. Please 你以爲會的發音？ #short #amazingtalker #線上英文家教 #英語 #學英文 #生活英文 #學英語 #英文,2023-11-13T09:58:32Z,27,zh-TW,PT23S,hd,FALSE,TRUE,25611,553,0,0,4,
3uQ8MOjXNpQ,產假 英文你會嗎？,2023-11-12T13:52:24Z,27,zh-TW,PT45S,hd,FALSE,TRUE,917354,28949,0,0,284,#牛排 #驚奇玩起來 #shorts #AmazingTalker #線上英文家教 #英語
nDlz9y8Bt6Q,陳柏霖教你 原來如此 英文怎麼說？ #陳柏霖 #驚奇玩起來 #reels #AmazingTalker #線上英文家教 #英語,2023-11-11T13:53:31Z,27,zh-TW,PT35S,hd,FALSE,TRUE,4549754,128196,0,0,472,
VG0BUWptdss,潘朵拉的盒子裡 究竟裝了什麼？！ #驚奇說 #amazingtalker #線上英文家教 #思維格局 #驚奇玩起來 #英文 #老高與小茉,2023-11-10T12:00:11Z,27,zh-TW,PT30S,hd,FALSE,TRUE,9631,180,0,0,3,
1Eaxcbi7gDM,【破三觀】別靠近水邊！你會愛上自己！邱比特長大有老婆？潘朵拉盒子到底裝什麼？超越八點檔的４個希臘神話！｜驚奇說 #7,2023-11-10T12:00:04Z,27,zh-TW,PT15M44S,hd,FALSE,TRUE,123987,2482,0,0,45,"讓七分編帶你深入探索希臘神話的精髓，分享四個最為人所知且讓人著迷的神話故事！在這支影片中，我們將了解到邱比特與賽姬的愛情故事，代達羅斯與伊卡洛斯父子的悲劇，Narsiccus與Echo的自戀反思，以及潘朵拉的盒子帶來的希望與絕望！

🧛 【 限時免費 領取$300元兌換券】👉https://tw.amazingtalker.com/kol/talkshow?ep=knowledge07 （免費領10美金！想學英文不拿嗎？）
🧛 【追蹤 AmazingTalker IG】👉 https://www.instagram.com/amazingtalker/ 
🧛 【加入 官方Line＠】👉 https://lin.ee/v7W31JQ （會有不定時神秘驚喜、粉絲限定影片） 
========================
在 AmazingTalker 找到你的專屬教師 👉 https://tw.amazingtalker.com/courses/english?ep=knowledge07
任何合作或商業活動，歡迎聯繫我們 😉 ▶ tw-film-team@amazingtalker.com

00:00 超越八點檔的希臘神話
00:29 邱比特與賽姬｜Cupid and Psyche
06:26 代達羅斯與伊卡洛斯｜Daedalus and Icarus
09:07 納西瑟斯與厄科｜Narsiccus and Echo
12:56 潘朵拉的盒子｜Pandora's Box
14:50 學英文不能不知的希臘神話！

#AmazingTalker #驚奇說 #希臘神話 #sandra #eko #七分編"
0J79JUmkSXo,注意看！這些中式英文 你也錯了嗎！？  #short #amazingtalker #線上英文家教 #英語 #學英文 #生活英文 #學英語 #英文,2023-11-09T10:21:53Z,27,zh-TW,PT17S,hd,FALSE,TRUE,34883,1668,0,0,14,
IaWdmv-rrqw,街訪！「我會挺你」英文怎麼說？加碼教你特殊說法！？#shorts,2023-11-08T10:00:35Z,27,zh-TW,PT32S,hd,FALSE,TRUE,188980,5827,0,0,41,#amazingtalker #線上英文家教 #英語 #學英文 #生活英文 #街訪 #Sandra #Eko
Hj1w2YnY1EA,I'm busy超傷人？！教你委婉說法！ #short #amazingtalker #線上英文家教 #英語 #學英文 #生活英文 #學英語 #英文,2023-11-07T10:16:20Z,27,zh-TW,PT21S,hd,FALSE,TRUE,37140,1566,0,0,8,
y9bK41rhnlw,「第三名」英文唸錯 秒變罵人！？  #short #amazingtalker #線上英文家教 #英語 #學英文 #生活英文 #學英語 #英文,2023-11-06T10:00:57Z,27,zh-TW,PT24S,hd,FALSE,TRUE,38479,801,0,0,8,
TD82khVpsiQ,法國地鐵竟然會出人命...?!,2023-11-05T12:42:21Z,27,zh-TW,PT24S,hd,FALSE,TRUE,39183,1550,0,0,9,#驚奇玩起來 #shorts #AmazingTalker #線上英文家教 #英語 #搞笑
gnveBDufz8Y,哈林哥質疑台灣人連ABC都念不好？,2023-11-04T12:33:34Z,27,zh-TW,PT27S,hd,FALSE,TRUE,33518,642,0,0,11,#哈林 庾澄慶 #驚奇玩起來 #shorts #AmazingTalker #線上英文家教 #英語
tMqxhCdemTc,女友「減肥」三部曲 Yes or No？  #short #amazingtalker #線上英文家教 #英語 #學英文 #生活英文 #學英語 #英文 #女友 #減肥 #健康,2023-11-03T09:53:48Z,27,zh-TW,PT21S,hd,FALSE,TRUE,22018,524,0,0,4,
v0Lenkox2Hk,街訪！「打包」英文怎麼說？ #shorts,2023-11-02T09:54:06Z,27,zh-TW,PT28S,hd,FALSE,TRUE,253169,6936,0,0,65,#amazingtalker#線上英文家教#英語#學英文#生活英文 #Sandra #Eko
ujalExdhtMU,這樣的土味情話你OK嗎！？留言告訴我們！ #short #amazingtalker #線上英文家教 #英語 #學英文 #生活英文 #學英語 #英文,2023-11-01T10:14:12Z,27,zh-TW,PT21S,hd,FALSE,TRUE,12815,321,0,0,3,
IUMNleigPqI,台灣人英文「這樣說」外國人超火？！ #shorts #amazingtalker #線上英文家教 #英語 #學英文 #生活英文 #學英語 #英文 #eko,2023-10-31T09:50:50Z,27,zh-TW,PT26S,hd,FALSE,TRUE,37396,727,0,0,12,
vGLj-YBOMbI,「記憶」英文唸錯 秒變超「開放」！？ #shorts #amazingtalker #線上英文家教 #英語 #學英文 #生活英文 #sandra #英文,2023-10-30T10:08:50Z,27,zh-TW,PT23S,hd,FALSE,TRUE,27843,411,0,0,15,
50NYORAz1as,生小孩相關英文你會幾個？ #牛排 #驚奇玩起來 #shorts #AmazingTalker #線上英文家教 #英語,2023-10-29T12:06:09Z,27,zh-TW,PT31S,hd,FALSE,TRUE,90976,2334,0,0,4,
gZoIJetWHWk,機場相關英文你會幾個？ #陳柏霖 #驚奇玩起來 #shorts #AmazingTalker #線上英文家教 #英語,2023-10-28T12:11:21Z,27,zh-TW,PT28S,hd,FALSE,TRUE,871443,17953,0,0,56,
_XSvObDOLDQ,《吶喊》中的隱藏字跡！到底是誰寫的...,2023-10-27T12:18:44Z,27,zh-TW,PT32S,hd,FALSE,TRUE,19736,551,0,0,9,#驚奇說 #amazingtalker #線上英文家教 #思維格局 #驚奇玩起來 #英文 #老高與小茉
9x86Fil2RSA,【講到流淚】梵谷送耳朵給妓女、吶喊上藏有神秘字跡?? 5 幅世界名畫的黑暗真相！｜驚奇說 #6,2023-10-27T12:00:08Z,27,zh-TW,PT15M39S,hd,FALSE,TRUE,638108,13513,0,0,280,"你一定看過〈吶喊〉〈梵谷自畫像〉這些世界名畫，但這些名畫背後的黑暗真相，絕對讓你笑不出來！梵谷為何割耳朵？吶喊的靈感來源是什麼？英國居然有個只當了九天的女王？沙人犯少女為何被全國同情？連Sandra都直呼「好悲傷、太悲傷」⋯⋯眼淚直流！

名畫第一集：https://youtu.be/vypk1QUfawg
名畫第三集：https://youtu.be/nUVSwcFV_98

🧛 【 限時免費 領取$300元兌換券】👉https://tw.amazingtalker.com/kol/talkshow?ep=knowledge06 （免費領10美金！想學英文不拿嗎？）
🧛 【追蹤 AmazingTalker IG】👉 https://www.instagram.com/amazingtalker/ 
🧛 【加入 官方Line＠】👉 https://lin.ee/v7W31JQ （會有不定時神秘驚喜、粉絲限定影片） 
========================
在 AmazingTalker 找到你的專屬教師 👉 https://tw.amazingtalker.com/courses/english?ep=knowledge06
任何合作或商業活動，歡迎聯繫我們 😉 ▶ tw-film-team@amazingtalker.com

00:00 世界名畫的黑暗歷史
00:14 〈吶喊 Skrik〉
04:12 〈珍・葛雷的處刑 The Execution of Lady Jane Grey〉
06:52 〈聖母子 Virgin and Child Surrounded by Angels〉
09:19 〈耳朵包著繃帶的自畫像 Self-Portrait with Bandaged Ear〉
12:05 〈貝雅特麗切・倩契 Portrait of Beatrice Cenci〉
14:51 名畫揭露人性的不同面向

#AmazingTalker #驚奇說 #世界名畫 #Sandra"
6X36vCmAqjk,注意看！這女人太狠了！英文教學如何吸引男人！！  #short #amazingtalker #線上英文家教 #英語 #學英文 #生活英文 #學英語 #英文,2023-10-26T09:55:27Z,27,zh-TW,PT30S,hd,FALSE,TRUE,29827,364,0,0,4,
UbBLPEFr2WU,台灣人看不懂句子 竟是因為查單字？！ #shorts #amazingtalker #線上英文家教 #英語 #學英文 #學英語 #生活英文 #eko #英文,2023-10-25T09:59:44Z,27,zh-TW,PT36S,hd,FALSE,TRUE,83129,2316,0,0,29,
Yb1F2kpvQNI,當你的英文不太好的時候 #short #amazingtalker #線上英文家教 #英語 #學英文 #生活英文 #學英語 #英文,2023-10-24T10:00:22Z,27,zh-TW,PT45S,hd,FALSE,TRUE,30331,752,0,0,9,
g5vHvuP6uL0,「等著瞧」英文唸錯秒變認輸！？ #shorts #amazingtalker #線上英文家教 #英語 #學英文 #學英語 #生活英文 #sandra #英文,2023-10-23T10:04:11Z,27,zh-TW,PT25S,hd,FALSE,TRUE,30832,510,0,0,4,
CxqeBzQLLB0,加拿大人其實超混帳？#johnnyorlando #驚奇玩起來 #shorts #AmazingTalker #線上英文家教 #英語,2023-10-22T12:02:18Z,27,zh-TW,PT27S,hd,FALSE,TRUE,111085,5893,0,0,59,
pph3OT4lOmg,常見英文縮寫 你知道幾個？ #驚奇玩起來 #shorts #AmazingTalker #線上英文家教 #英語 #oneokrock,2023-10-21T12:00:10Z,27,zh-TW,PT29S,hd,FALSE,TRUE,67367,1821,0,0,17,
A0-qR7X0_NM,街訪！「心好累」英文怎麼說？ #shorts #amazingtalker #線上英文家教 #英語 #學英文 #學英語 #生活英文 #sandra #eko #英文,2023-10-20T10:05:56Z,27,zh-TW,PT29S,hd,FALSE,TRUE,72881,1820,0,0,15,
oq3SdAiCYWo,台灣人英文唸不好是因為「這個」！？ #shorts #amazingtalker #線上英文家教 #英語 #學英文 #學英語 #生活英文 #eko #英文,2023-10-19T10:01:15Z,27,zh-TW,PT43S,hd,FALSE,TRUE,260467,6181,0,0,96,
9J9ym_hFu34,什麼！？他找到找到破解的方法了！！ #short #amazingtalker #線上英文家教 #英語 #學英文 #生活英文 #學英語 #英文,2023-10-18T11:08:29Z,27,zh-TW,PT29S,hd,FALSE,TRUE,17180,279,0,0,6,
I-9ogz8bgiQ,「不客氣」老外不說You' re welcome #short #amazingtalker #線上英文家教 #英語 #學英文 #生活英文 #學英語 #英文,2023-10-17T10:11:54Z,27,zh-TW,PT29S,hd,FALSE,TRUE,34735,985,0,0,1,
YiH-TdASTmw,「牙齒」英文唸錯 變開黃腔？！ #shorts #amazingtalker #線上英文家教 #英語 #學英文 #生活英文 #sandra #英文,2023-10-16T09:59:06Z,27,zh-TW,PT29S,hd,FALSE,TRUE,24756,459,0,0,6,
tUt78yapyLo,聽說這是紐約人都不一定知道的特殊英文用法？feat. 9m88,2023-10-15T12:00:41Z,27,zh-TW,PT32S,hd,FALSE,TRUE,32010,596,0,0,1,#9m88 #amazingtalker #線上英文家教 #驚奇玩起來 #學英文 #shorts
5vHf1ty7DqQ,社畜的英文原來和盧廣仲有關？！,2023-10-14T12:00:11Z,27,zh-TW,PT31S,hd,FALSE,TRUE,48163,1226,0,0,5,#盧廣仲 #江齊 #他馬克老闆 #amazingtalker #線上英文家教 #驚奇玩起來 #學英文
TZZIgHs0Q1w,「載我回家」英文怎麼說！？# Short,2023-10-13T10:00:21Z,27,zh-TW,PT12S,hd,FALSE,TRUE,18174,322,0,0,5,
fB9PNBbsYJI,宗教改革的背後是為了小三扶正？英國最渣的國王就是他！,2023-10-12T12:21:34Z,27,zh-TW,PT28S,hd,FALSE,TRUE,17883,408,0,0,6,#驚奇說 #amazingtalker #線上英文家教 #歷史 #驚奇玩起來 #英文 #老高與小茉 #思維格局
PIw9eylRpU8,亨利八世為了離婚發動英國宗教改革！2個皇后送斷頭？外遇離婚才是強項！｜驚奇說 #5,2023-10-12T12:00:30Z,27,zh-TW,PT15M25S,hd,FALSE,TRUE,348499,7135,0,0,188,"相信你也有在歷史課本上讀過亨利八世（Henry VIII），也知道他對於宗教改革的奉獻，但你知道他其實是英國歷史上最風流、最渣的國王嗎？不惜一切離婚、拋棄正宮凱薩琳，把安妮・柏林扶正，卻在安妮・博林去世的隔天立刻迎娶小三，甚至親手將自己的兩任妻子送上斷頭台！真沒想到一代君主是這樣的人😨 快跟著Eko一起來了解亨利八世桃花朵朵開的一生吧！

🧛 【 限時免費 領取$300元兌換券】👉https://tw.amazingtalker.com/kol/talkshow?ep=knowledge05（免費領10美金！想學英文不拿嗎？）
🧛 【追蹤 AmazingTalker IG】👉 https://www.instagram.com/amazingtalker/ 
🧛 【加入 官方Line＠】👉 https://lin.ee/v7W31JQ （會有不定時神秘驚喜、粉絲限定影片） 
========================
在 AmazingTalker 找到你的專屬教師 👉 https://tw.amazingtalker.com/courses/english?ep=knowledge05
任何合作或商業活動，歡迎聯繫我們 😉 ▶ tw-film-team@amazingtalker.com

00:00 亨利八世的六個老婆
00:33 亨利八世，其實原本只是個備胎？
01:45 第一任妻子：亞拉岡的凱瑟琳（Catherine of Aragon）
03:44 第二任妻子：安妮・博林（Anne Boleyn）
06:49 第三任妻子：珍・西摩（Jane Seymour）
09:28 第四任妻子：安妮公主（Anne of Cleves）
10:58 第五任妻子：凱瑟琳（Catherine Howard）
12:26 第六任妻子：凱瑟琳（Catherine Parr）
13:31 亨利八世，其實沒有你想得這麼糟？

#AmazingTalker #驚奇說 #亨利八世 #HenryVIII #Eko"
mmAEiFjviBw,街訪！「你超雷」英文怎麼說？ #shorts,2023-10-11T10:06:34Z,27,zh-TW,PT34S,hd,FALSE,TRUE,152916,3477,0,0,54,小編自首，是「Suck」才對😂  #amazingtalker #線上英文家教 #英語 #學英文 #學英語 #生活英文 #sandra #eko #英文 #街訪
Bo2cvbi7bZU,10秒教你學會區分 a / the 用法差別！？ #shorts,2023-10-10T09:08:31Z,27,zh-TW,PT39S,hd,FALSE,TRUE,70906,2440,0,0,40,#amazingtalker #線上英文家教 #英語 #學英文 #學英語 #生活英文 #eko #英文
FL0UA_XmT2M,多益常考題型 10秒解題？！ #shorts,2023-10-09T11:33:24Z,27,zh-TW,PT32S,hd,FALSE,TRUE,44871,1582,0,0,12,#amazingtalker #線上英文家教 #英語 #學英文 #生活英文 #sandra #多益
lTreclFrH-o,哈林庾澄慶的單車狂熱！你懂On Road和Off Road嗎？英語趣味教學輕鬆學！,2023-10-08T11:37:39Z,27,zh-TW,PT39S,hd,FALSE,TRUE,30756,680,0,0,6,#哈林 #庾澄慶 #驚奇玩起來 #shorts #AmazingTalker #線上英文家教 #英語
SUWbLb0Cv_4,Karencici 教大家你絕對沒聽過的英文冷知識....,2023-10-07T11:49:16Z,27,zh-TW,PT29S,hd,FALSE,TRUE,188153,6267,0,0,46,#karencici #驚奇玩起來 #shorts #AmazingTalker #線上英文家教 #英語
